PaymentID,OrderID,PaymentMode,PaymentAmount,PaymentStatus,PaymentDate
1721,1721,COD,61872,Failed,2026-02-08 16:33:10.639136
1722,1722,Card,77782,Paid,2025-03-27 16:33:10.639136
1723,1723,Wallet,37418,Paid,2025-05-05 16:33:10.639136
1724,1724,Wallet,47633,Paid,2025-06-29 16:33:10.639136
1725,1725,Wallet,60175,Paid,2025-05-08 16:33:10.639136
1726,1726,NetBanking,74201,Refunded,2025-10-31 16:33:10.639136
1727,1727,UPI,12056,Paid,2024-07-02 16:33:10.639136
1728,1728,NetBanking,10302,Refunded,2024-04-18 16:33:10.639136
1729,1729,Wallet,41200,Refunded,2026-01-11 16:33:10.639136
1730,1730,Card,1383,Paid,2025-08-24 16:33:10.639136
1731,1731,NetBanking,21020,Paid,2024-06-29 16:33:10.639136
1732,1732,UPI,48084,Refunded,2024-05-06 16:33:10.639136
1733,1733,Wallet,5634,Refunded,2024-11-25 16:33:10.639136
1734,1734,COD,50360,Paid,2024-12-27 16:33:10.639136
1735,1735,COD,54866,Refunded,2024-08-24 16:33:10.639136
1736,1736,Card,4872,Paid,2025-03-25 16:33:10.639136
1737,1737,COD,55908,Failed,2024-09-28 16:33:10.639136
1738,1738,Card,79056,Paid,2026-01-13 16:33:10.639136
1739,1739,COD,4980,Refunded,2024-07-27 16:33:10.639136
1740,1740,COD,24921,Refunded,2024-07-02 16:33:10.639136
1741,1741,NetBanking,17006,Failed,2024-10-22 16:33:10.639136
1742,1742,Wallet,12172,Failed,2024-03-04 16:33:10.639136
1743,1743,Card,7232,Refunded,2025-07-09 16:33:10.639136
1744,1744,COD,41273,Refunded,2025-08-11 16:33:10.639136
1745,1745,COD,8791,Refunded,2024-11-25 16:33:10.639136
1746,1746,Card,8233,Paid,2024-12-04 16:33:10.639136
1747,1747,Wallet,39197,Paid,2025-02-07 16:33:10.639136
1748,1748,UPI,64144,Failed,2025-03-02 16:33:10.639136
1749,1749,UPI,78875,Paid,2024-10-28 16:33:10.639136
1750,1750,Card,67766,Paid,2025-10-09 16:33:10.639136
1751,1751,Wallet,79905,Failed,2024-03-15 16:33:10.639136
1752,1752,Card,34933,Failed,2024-02-23 16:33:10.639136
1753,1753,COD,26704,Paid,2024-03-14 16:33:10.639136
1754,1754,Wallet,1776,Failed,2025-06-28 16:33:10.639136
1755,1755,UPI,73241,Paid,2024-10-17 16:33:10.639136
1756,1756,COD,31857,Paid,2025-07-03 16:33:10.639136
1757,1757,NetBanking,29116,Failed,2025-05-10 16:33:10.639136
1758,1758,COD,45177,Failed,2025-05-15 16:33:10.639136
1759,1759,NetBanking,8702,Failed,2024-06-28 16:33:10.639136
1760,1760,NetBanking,46988,Failed,2024-10-06 16:33:10.639136
1761,1761,COD,42207,Failed,2025-09-11 16:33:10.639136
1762,1762,UPI,37961,Failed,2024-05-28 16:33:10.639136
1763,1763,Card,51270,Failed,2025-05-02 16:33:10.639136
1764,1764,UPI,44710,Refunded,2024-10-28 16:33:10.639136
1765,1765,Wallet,28663,Refunded,2024-06-28 16:33:10.639136
1766,1766,Wallet,35098,Paid,2025-06-06 16:33:10.639136
1767,1767,UPI,18397,Paid,2025-02-07 16:33:10.639136
1768,1768,UPI,13074,Paid,2024-11-05 16:33:10.639136
1769,1769,Card,32910,Refunded,2024-04-10 16:33:10.639136
1770,1770,NetBanking,20856,Failed,2025-11-13 16:33:10.639136
1771,1771,Wallet,43527,Refunded,2024-08-22 16:33:10.639136
1772,1772,COD,58718,Failed,2024-08-30 16:33:10.639136
1773,1773,Card,74251,Paid,2024-07-02 16:33:10.639136
1774,1774,Wallet,79324,Paid,2024-10-02 16:33:10.639136
1775,1775,NetBanking,14869,Refunded,2025-10-25 16:33:10.639136
1776,1776,UPI,19603,Failed,2025-02-07 16:33:10.639136
1777,1777,Wallet,31974,Refunded,2026-02-01 16:33:10.639136
1778,1778,COD,41495,Failed,2026-01-02 16:33:10.639136
1779,1779,UPI,37925,Paid,2024-05-15 16:33:10.639136
1780,1780,UPI,55436,Refunded,2024-08-28 16:33:10.639136
1781,1781,Card,4603,Refunded,2025-03-25 16:33:10.639136
1782,1782,COD,78586,Paid,2024-04-05 16:33:10.639136
1783,1783,UPI,36389,Failed,2024-08-31 16:33:10.639136
1784,1784,NetBanking,33123,Paid,2025-03-26 16:33:10.639136
1785,1785,COD,38224,Failed,2024-09-21 16:33:10.639136
1786,1786,Card,74049,Failed,2025-10-13 16:33:10.639136
1787,1787,UPI,33345,Paid,2024-07-28 16:33:10.639136
1788,1788,UPI,7589,Failed,2025-11-24 16:33:10.639136
1789,1789,Card,21846,Failed,2025-04-01 16:33:10.639136
1790,1790,Wallet,31523,Failed,2024-07-28 16:33:10.639136
1791,1791,NetBanking,66864,Paid,2025-11-22 16:33:10.639136
1792,1792,Wallet,58663,Refunded,2025-01-11 16:33:10.639136
1793,1793,NetBanking,14149,Paid,2025-10-27 16:33:10.639136
1794,1794,Card,24888,Refunded,2025-03-06 16:33:10.639136
1795,1795,Card,5376,Paid,2024-04-03 16:33:10.639136
1796,1796,Wallet,5886,Paid,2025-12-31 16:33:10.639136
1797,1797,NetBanking,27948,Refunded,2024-07-11 16:33:10.639136
1798,1798,COD,67633,Refunded,2025-04-28 16:33:10.639136
1799,1799,NetBanking,58650,Failed,2024-12-05 16:33:10.639136
1800,1800,NetBanking,48654,Refunded,2025-04-17 16:33:10.639136
1801,1801,UPI,63040,Paid,2025-09-07 16:33:10.639136
1802,1802,COD,60823,Refunded,2024-03-18 16:33:10.639136
1803,1803,Card,38118,Failed,2025-04-25 16:33:10.639136
1804,1804,Card,29064,Paid,2026-02-16 16:33:10.639136
1805,1805,COD,49816,Failed,2025-12-14 16:33:10.639136
1806,1806,NetBanking,69453,Failed,2024-04-25 16:33:10.639136
1807,1807,COD,39087,Refunded,2025-04-14 16:33:10.639136
1808,1808,Card,43833,Paid,2025-06-09 16:33:10.639136
1809,1809,COD,65091,Paid,2025-01-05 16:33:10.639136
1810,1810,UPI,67659,Failed,2024-06-08 16:33:10.639136
1811,1811,NetBanking,52089,Refunded,2026-01-09 16:33:10.639136
1812,1812,NetBanking,47251,Refunded,2025-09-20 16:33:10.639136
1813,1813,COD,76210,Failed,2025-01-19 16:33:10.639136
1814,1814,NetBanking,1852,Paid,2025-12-05 16:33:10.639136
1815,1815,Card,28895,Failed,2025-01-06 16:33:10.639136
1816,1816,Card,24099,Refunded,2025-03-29 16:33:10.639136
1817,1817,COD,67811,Failed,2025-12-02 16:33:10.639136
1818,1818,Card,11770,Paid,2025-09-18 16:33:10.639136
1819,1819,Card,24318,Paid,2025-01-17 16:33:10.639136
1820,1820,UPI,35008,Failed,2025-02-14 16:33:10.639136
1821,1821,NetBanking,77253,Refunded,2025-03-02 16:33:10.639136
1822,1822,Card,59596,Refunded,2024-07-01 16:33:10.639136
1823,1823,Card,63727,Failed,2025-04-17 16:33:10.639136
1824,1824,UPI,35984,Paid,2024-12-06 16:33:10.639136
1825,1825,Card,56514,Failed,2024-09-25 16:33:10.639136
1826,1826,UPI,24433,Refunded,2025-06-16 16:33:10.639136
1827,1827,UPI,71650,Paid,2024-10-01 16:33:10.639136
1828,1828,NetBanking,20549,Paid,2025-10-15 16:33:10.639136
1829,1829,Wallet,18909,Paid,2024-03-06 16:33:10.639136
1830,1830,Wallet,26455,Failed,2025-12-03 16:33:10.639136
1831,1831,Card,41015,Refunded,2024-08-31 16:33:10.639136
1832,1832,Wallet,20231,Paid,2025-11-01 16:33:10.639136
1833,1833,COD,4517,Paid,2026-01-08 16:33:10.639136
1834,1834,COD,74618,Failed,2024-07-04 16:33:10.639136
1835,1835,Wallet,34318,Paid,2025-06-04 16:33:10.639136
1836,1836,NetBanking,77748,Failed,2024-09-08 16:33:10.639136
1837,1837,Wallet,7334,Refunded,2025-06-12 16:33:10.639136
1838,1838,Wallet,28042,Refunded,2025-12-22 16:33:10.639136
1839,1839,COD,65582,Failed,2025-06-01 16:33:10.639136
1840,1840,Wallet,3351,Paid,2025-05-12 16:33:10.639136
1841,1841,Wallet,20624,Failed,2024-12-25 16:33:10.639136
1842,1842,NetBanking,56684,Failed,2025-03-11 16:33:10.639136
1843,1843,Wallet,40649,Refunded,2025-09-16 16:33:10.639136
1844,1844,Card,56748,Refunded,2024-02-23 16:33:10.639136
1845,1845,Wallet,40740,Paid,2025-08-02 16:33:10.639136
1846,1846,NetBanking,66464,Paid,2026-01-17 16:33:10.639136
1847,1847,COD,2349,Refunded,2025-01-18 16:33:10.639136
1848,1848,COD,76127,Paid,2025-01-26 16:33:10.639136
1849,1849,NetBanking,21848,Refunded,2025-06-21 16:33:10.639136
1850,1850,Card,49614,Failed,2025-09-20 16:33:10.639136
1851,1851,Card,27818,Paid,2025-01-19 16:33:10.639136
1852,1852,NetBanking,21019,Failed,2024-10-26 16:33:10.639136
1853,1853,COD,54315,Refunded,2025-10-31 16:33:10.639136
1854,1854,Card,62272,Paid,2026-01-17 16:33:10.639136
1855,1855,COD,61479,Paid,2024-09-03 16:33:10.639136
1856,1856,Card,33402,Refunded,2024-11-02 16:33:10.639136
1857,1857,NetBanking,54750,Failed,2024-06-05 16:33:10.639136
1858,1858,UPI,46525,Paid,2024-12-20 16:33:10.639136
1859,1859,Wallet,50837,Paid,2025-08-31 16:33:10.639136
1860,1860,UPI,49801,Refunded,2025-03-30 16:33:10.639136
1861,1861,Card,66018,Refunded,2025-03-20 16:33:10.639136
1862,1862,Wallet,68590,Failed,2025-11-10 16:33:10.639136
1863,1863,Card,35830,Failed,2025-10-29 16:33:10.639136
1864,1864,COD,2691,Paid,2026-01-15 16:33:10.639136
1865,1865,Wallet,47415,Paid,2025-08-04 16:33:10.639136
1866,1866,NetBanking,42668,Failed,2024-05-17 16:33:10.639136
1867,1867,Card,39481,Failed,2024-04-07 16:33:10.639136
1868,1868,Wallet,71009,Paid,2026-01-31 16:33:10.639136
1869,1869,Card,13503,Refunded,2024-10-29 16:33:10.639136
1870,1870,Wallet,3825,Paid,2025-03-29 16:33:10.639136
1871,1871,Wallet,25184,Failed,2025-06-13 16:33:10.639136
1872,1872,NetBanking,76957,Paid,2024-07-06 16:33:10.639136
1873,1873,Card,64944,Failed,2025-10-27 16:33:10.639136
1874,1874,Card,72425,Paid,2024-05-22 16:33:10.639136
1875,1875,Card,21164,Paid,2024-05-07 16:33:10.639136
1876,1876,NetBanking,28388,Paid,2025-07-16 16:33:10.639136
1877,1877,COD,23842,Paid,2024-02-25 16:33:10.639136
1878,1878,Card,31717,Refunded,2024-05-30 16:33:10.639136
1879,1879,COD,20110,Paid,2024-05-03 16:33:10.639136
1880,1880,Card,31967,Failed,2025-12-02 16:33:10.639136
1881,1881,Card,8925,Failed,2024-02-23 16:33:10.639136
1882,1882,Wallet,72723,Paid,2024-05-10 16:33:10.639136
1883,1883,Card,63774,Paid,2024-08-24 16:33:10.639136
1884,1884,Card,16216,Refunded,2025-10-20 16:33:10.639136
1885,1885,NetBanking,63626,Paid,2024-03-25 16:33:10.639136
1886,1886,UPI,24177,Refunded,2025-02-09 16:33:10.639136
1887,1887,Wallet,2581,Paid,2024-05-29 16:33:10.639136
1888,1888,NetBanking,63895,Refunded,2025-01-11 16:33:10.639136
1889,1889,NetBanking,75605,Refunded,2026-01-24 16:33:10.639136
1890,1890,UPI,1222,Refunded,2024-02-24 16:33:10.639136
1891,1891,UPI,76462,Refunded,2024-05-10 16:33:10.639136
1892,1892,NetBanking,49511,Failed,2024-09-23 16:33:10.639136
1893,1893,Card,38738,Failed,2025-08-14 16:33:10.639136
1894,1894,Card,33908,Paid,2025-07-25 16:33:10.639136
1895,1895,NetBanking,15107,Failed,2024-05-03 16:33:10.639136
1896,1896,COD,37513,Refunded,2025-07-07 16:33:10.639136
1897,1897,COD,57263,Refunded,2024-06-16 16:33:10.639136
1898,1898,UPI,61174,Refunded,2024-04-18 16:33:10.639136
1899,1899,Wallet,59470,Paid,2024-07-04 16:33:10.639136
1900,1900,NetBanking,18632,Refunded,2024-08-27 16:33:10.639136
1901,1901,UPI,33559,Paid,2024-04-06 16:33:10.639136
1902,1902,Wallet,31318,Refunded,2025-08-04 16:33:10.639136
1903,1903,UPI,71675,Refunded,2024-09-12 16:33:10.639136
1904,1904,COD,74635,Refunded,2024-06-14 16:33:10.639136
1905,1905,Card,27056,Paid,2024-06-13 16:33:10.639136
1906,1906,NetBanking,1853,Paid,2025-03-08 16:33:10.639136
1907,1907,Wallet,28340,Paid,2024-11-16 16:33:10.639136
1908,1908,UPI,71815,Paid,2024-07-10 16:33:10.639136
1909,1909,COD,24697,Refunded,2025-05-25 16:33:10.639136
1910,1910,NetBanking,21194,Failed,2024-07-19 16:33:10.639136
1911,1911,UPI,21699,Paid,2024-10-01 16:33:10.639136
1912,1912,UPI,13140,Failed,2025-06-11 16:33:10.639136
1913,1913,Wallet,45593,Refunded,2024-12-12 16:33:10.639136
1914,1914,Card,69554,Refunded,2024-09-26 16:33:10.639136
1915,1915,Card,50830,Failed,2026-01-14 16:33:10.639136
1916,1916,UPI,13505,Refunded,2024-05-14 16:33:10.639136
1917,1917,NetBanking,58649,Refunded,2024-06-11 16:33:10.639136
1918,1918,UPI,56955,Failed,2025-08-21 16:33:10.639136
1919,1919,NetBanking,17986,Refunded,2024-02-26 16:33:10.639136
1920,1920,Card,42124,Paid,2025-01-25 16:33:10.639136
1921,1921,Card,66679,Failed,2024-11-07 16:33:10.639136
1922,1922,Card,56863,Failed,2024-10-15 16:33:10.639136
1923,1923,UPI,22565,Paid,2024-03-31 16:33:10.639136
1924,1924,Wallet,75353,Failed,2024-05-14 16:33:10.639136
1925,1925,NetBanking,44503,Paid,2025-12-06 16:33:10.639136
1926,1926,UPI,37282,Refunded,2024-03-02 16:33:10.639136
1927,1927,COD,26071,Paid,2025-11-02 16:33:10.639136
1928,1928,Wallet,37032,Paid,2024-04-21 16:33:10.639136
1929,1929,COD,3800,Failed,2025-01-14 16:33:10.639136
1930,1930,COD,544,Refunded,2024-11-10 16:33:10.639136
1931,1931,Wallet,42131,Paid,2025-09-01 16:33:10.639136
1932,1932,COD,54314,Failed,2025-05-21 16:33:10.639136
1933,1933,UPI,30698,Failed,2025-07-19 16:33:10.639136
1934,1934,COD,57368,Failed,2025-11-04 16:33:10.639136
1935,1935,NetBanking,6689,Refunded,2024-02-26 16:33:10.639136
1936,1936,Wallet,29982,Paid,2025-12-16 16:33:10.639136
1937,1937,NetBanking,51672,Failed,2025-12-25 16:33:10.639136
1938,1938,COD,5487,Failed,2025-07-25 16:33:10.639136
1939,1939,Card,42396,Failed,2024-02-26 16:33:10.639136
1940,1940,UPI,65414,Paid,2025-05-16 16:33:10.639136
1941,1941,Card,59780,Refunded,2025-10-20 16:33:10.639136
1942,1942,NetBanking,31968,Refunded,2024-07-08 16:33:10.639136
1943,1943,Wallet,24762,Refunded,2024-03-16 16:33:10.639136
1944,1944,UPI,71915,Paid,2024-07-01 16:33:10.639136
1945,1945,UPI,47517,Paid,2024-05-21 16:33:10.639136
1946,1946,Card,8485,Paid,2024-11-06 16:33:10.639136
1947,1947,UPI,56191,Paid,2025-03-17 16:33:10.639136
1948,1948,Wallet,4267,Paid,2025-11-12 16:33:10.639136
1949,1949,Wallet,5382,Failed,2024-03-20 16:33:10.639136
1950,1950,Card,39895,Paid,2025-04-04 16:33:10.639136
1951,1951,COD,8616,Paid,2026-01-09 16:33:10.639136
1952,1952,NetBanking,36004,Failed,2024-05-08 16:33:10.639136
1953,1953,UPI,60609,Paid,2026-01-03 16:33:10.639136
1954,1954,NetBanking,35788,Refunded,2025-02-13 16:33:10.639136
1955,1955,NetBanking,74483,Failed,2025-07-25 16:33:10.639136
1956,1956,Wallet,53354,Paid,2025-11-25 16:33:10.639136
1957,1957,UPI,21633,Failed,2024-04-16 16:33:10.639136
1958,1958,NetBanking,79389,Paid,2024-12-30 16:33:10.639136
1959,1959,COD,71375,Refunded,2024-05-11 16:33:10.639136
1960,1960,Card,71294,Refunded,2025-08-05 16:33:10.639136
1961,1961,UPI,75900,Paid,2024-06-25 16:33:10.639136
1962,1962,UPI,36162,Failed,2026-02-03 16:33:10.639136
1963,1963,NetBanking,65716,Refunded,2025-04-05 16:33:10.639136
1964,1964,NetBanking,57737,Failed,2024-05-01 16:33:10.639136
1965,1965,Wallet,44545,Paid,2024-11-19 16:33:10.639136
1966,1966,Wallet,52511,Refunded,2024-03-19 16:33:10.639136
1967,1967,UPI,63630,Paid,2025-09-22 16:33:10.639136
1968,1968,Card,12593,Failed,2025-04-26 16:33:10.639136
1969,1969,COD,43598,Paid,2025-06-27 16:33:10.639136
1970,1970,NetBanking,5458,Paid,2024-07-24 16:33:10.639136
1971,1971,Card,72960,Paid,2024-11-02 16:33:10.639136
1972,1972,COD,30346,Failed,2025-05-26 16:33:10.639136
1973,1973,Wallet,21455,Failed,2025-06-04 16:33:10.639136
1974,1974,Card,42483,Paid,2024-07-20 16:33:10.639136
1975,1975,UPI,46509,Refunded,2025-10-13 16:33:10.639136
1976,1976,Card,69945,Failed,2025-08-08 16:33:10.639136
1977,1977,Wallet,73027,Failed,2024-10-17 16:33:10.639136
1978,1978,COD,66002,Failed,2024-08-15 16:33:10.639136
1979,1979,NetBanking,22665,Refunded,2025-11-02 16:33:10.639136
1980,1980,Card,28375,Refunded,2025-01-31 16:33:10.639136
1981,1981,NetBanking,2283,Paid,2026-02-04 16:33:10.639136
1982,1982,COD,4133,Refunded,2024-10-24 16:33:10.639136
1983,1983,Wallet,66133,Failed,2025-12-31 16:33:10.639136
1984,1984,NetBanking,25817,Refunded,2025-10-31 16:33:10.639136
1985,1985,Wallet,40614,Failed,2024-12-08 16:33:10.639136
1986,1986,Wallet,37686,Failed,2024-07-06 16:33:10.639136
1987,1987,NetBanking,32766,Refunded,2025-09-11 16:33:10.639136
1988,1988,Card,42024,Refunded,2025-03-27 16:33:10.639136
1989,1989,COD,17353,Refunded,2024-10-21 16:33:10.639136
1990,1990,Wallet,10350,Refunded,2025-09-07 16:33:10.639136
1991,1991,NetBanking,59703,Failed,2024-08-07 16:33:10.639136
1992,1992,Card,62239,Paid,2025-01-25 16:33:10.639136
1993,1993,Card,30959,Failed,2024-02-22 16:33:10.639136
1994,1994,NetBanking,20914,Paid,2024-06-04 16:33:10.639136
1995,1995,NetBanking,55791,Paid,2024-10-27 16:33:10.639136
1996,1996,COD,7946,Paid,2024-11-13 16:33:10.639136
1997,1997,Card,12241,Failed,2025-04-01 16:33:10.639136
1998,1998,Card,33679,Refunded,2025-02-04 16:33:10.639136
1999,1999,Card,54673,Paid,2025-04-04 16:33:10.639136
2000,2000,Card,69429,Refunded,2025-04-23 16:33:10.639136
