OrderID,CustomerID,OrderDate,City,State,PaymentMode,OrderStatus
1694,153,2025-05-12,Hyderabad,Maharashtra,UPI,Returned
1695,1369,2025-05-07,Jaipur,Rajasthan,COD,Delivered
1696,27,2024-05-04,Jaipur,Telangana,COD,Delivered
1697,185,2026-02-13,Ahmedabad,Tamil Nadu,UPI,Returned
1698,664,2025-08-26,Bengaluru,Rajasthan,Wallet,Cancelled
1699,962,2025-11-13,Mumbai,Kerala,Wallet,Delivered
1700,1151,2025-03-01,Ahmedabad,Rajasthan,NetBanking,Shipped
1701,1135,2024-12-16,Delhi,Rajasthan,Wallet,Returned
1702,796,2024-07-31,Kolkata,UP,UPI,Shipped
1703,888,2025-08-24,Kochi,Kerala,Wallet,Delivered
1704,1084,2025-06-16,Lucknow,West Bengal,UPI,Cancelled
1705,760,2024-03-21,Kolkata,Rajasthan,Card,Cancelled
1706,159,2025-05-28,Kolkata,UP,NetBanking,Delivered
1707,1218,2026-01-28,Ahmedabad,Delhi,UPI,Delivered
1708,884,2024-07-03,Hyderabad,UP,Wallet,Shipped
1709,31,2025-03-14,Chennai,Karnataka,Wallet,Delivered
1710,755,2025-09-26,Delhi,Karnataka,NetBanking,Cancelled
1711,1046,2025-01-27,Hyderabad,Karnataka,NetBanking,Returned
1712,596,2025-05-31,Bengaluru,Delhi,NetBanking,Cancelled
1713,1234,2025-03-19,Delhi,Karnataka,UPI,Shipped
1714,189,2024-12-02,Kolkata,West Bengal,NetBanking,Shipped
1715,546,2025-05-10,Delhi,Delhi,Card,Returned
1716,1050,2025-01-26,Kolkata,Karnataka,NetBanking,Delivered
1717,542,2026-02-12,Hyderabad,Tamil Nadu,Card,Delivered
1718,710,2025-09-07,Chennai,Telangana,NetBanking,Delivered
1719,892,2025-01-10,Kochi,Delhi,UPI,Shipped
1720,752,2024-06-27,Lucknow,Maharashtra,Wallet,Delivered
1721,130,2024-04-09,Jaipur,Gujarat,COD,Returned
1722,109,2024-11-26,Lucknow,Delhi,Card,Shipped
1723,963,2024-11-30,Delhi,Kerala,Card,Cancelled
1724,11,2024-12-01,Mumbai,Karnataka,NetBanking,Shipped
1725,1411,2024-08-01,Chennai,UP,Card,Delivered
1726,860,2024-07-07,Bengaluru,Rajasthan,Wallet,Cancelled
1727,987,2024-02-25,Bengaluru,Maharashtra,COD,Delivered
1728,238,2024-05-22,Kolkata,Telangana,UPI,Shipped
1729,224,2025-06-07,Bengaluru,Telangana,Card,Returned
1730,90,2024-05-11,Hyderabad,Gujarat,NetBanking,Delivered
1731,279,2025-09-24,Ahmedabad,Maharashtra,UPI,Returned
1732,882,2024-05-01,Kolkata,Telangana,UPI,Delivered
1733,526,2025-06-28,Bengaluru,Kerala,Wallet,Cancelled
1734,1457,2025-09-16,Hyderabad,Tamil Nadu,Card,Shipped
1735,1069,2025-09-22,Lucknow,Rajasthan,Wallet,Shipped
1736,706,2025-04-16,Delhi,West Bengal,COD,Cancelled
1737,237,2025-06-16,Jaipur,Karnataka,Wallet,Shipped
1738,415,2025-06-18,Chennai,Kerala,UPI,Shipped
1739,73,2024-05-01,Chennai,Telangana,UPI,Shipped
1740,1150,2025-02-13,Kolkata,Rajasthan,Card,Shipped
1741,960,2024-04-29,Chennai,Gujarat,COD,Returned
1742,1074,2024-11-07,Ahmedabad,Telangana,Card,Returned
1743,124,2025-08-14,Jaipur,Tamil Nadu,Wallet,Returned
1744,880,2024-03-29,Lucknow,Gujarat,Wallet,Shipped
1745,614,2024-11-02,Kochi,Kerala,Card,Cancelled
1746,652,2024-08-18,Ahmedabad,Rajasthan,COD,Returned
1747,1107,2024-07-09,Mumbai,Telangana,COD,Delivered
1748,910,2025-05-20,Chennai,Maharashtra,NetBanking,Cancelled
1749,1270,2025-05-23,Hyderabad,Telangana,UPI,Cancelled
1750,327,2025-03-31,Ahmedabad,West Bengal,Card,Delivered
1751,70,2025-10-19,Kochi,Telangana,COD,Delivered
1752,1011,2024-04-02,Chennai,Maharashtra,Wallet,Delivered
1753,205,2024-10-15,Bengaluru,Karnataka,NetBanking,Returned
1754,1231,2024-05-26,Mumbai,Delhi,COD,Cancelled
1755,912,2026-02-09,Jaipur,Maharashtra,Card,Shipped
1756,49,2025-11-29,Jaipur,West Bengal,COD,Shipped
1757,549,2025-01-06,Bengaluru,Delhi,UPI,Delivered
1758,277,2026-01-01,Delhi,UP,COD,Cancelled
1759,22,2024-04-19,Delhi,Rajasthan,UPI,Delivered
1760,228,2025-01-11,Hyderabad,Gujarat,Card,Cancelled
1761,1406,2025-12-20,Kolkata,Tamil Nadu,NetBanking,Cancelled
1762,898,2024-03-22,Chennai,Maharashtra,NetBanking,Delivered
1763,1443,2025-05-17,Ahmedabad,Delhi,NetBanking,Delivered
1764,1451,2025-02-15,Kolkata,Telangana,UPI,Shipped
1765,135,2026-01-01,Mumbai,Maharashtra,NetBanking,Cancelled
1766,1274,2026-01-12,Ahmedabad,Tamil Nadu,UPI,Shipped
1767,1186,2026-01-25,Bengaluru,Maharashtra,COD,Cancelled
1768,65,2024-06-27,Ahmedabad,Rajasthan,UPI,Cancelled
1769,148,2024-04-24,Kochi,Tamil Nadu,Wallet,Delivered
1770,1340,2024-10-02,Hyderabad,West Bengal,Wallet,Shipped
1771,736,2025-08-30,Hyderabad,Gujarat,COD,Cancelled
1772,94,2024-07-18,Hyderabad,Rajasthan,UPI,Delivered
1773,835,2024-04-19,Lucknow,West Bengal,Wallet,Delivered
1774,40,2025-12-09,Jaipur,West Bengal,NetBanking,Delivered
1775,1120,2024-05-04,Jaipur,UP,NetBanking,Cancelled
1776,1425,2024-04-04,Ahmedabad,UP,Wallet,Cancelled
1777,1394,2026-01-30,Delhi,Gujarat,Card,Cancelled
1778,1190,2024-12-29,Hyderabad,Gujarat,UPI,Delivered
1779,1006,2025-03-27,Lucknow,Rajasthan,Card,Cancelled
1780,17,2025-01-19,Ahmedabad,Delhi,COD,Delivered
1781,1011,2024-05-03,Ahmedabad,Rajasthan,COD,Cancelled
1782,802,2024-07-01,Delhi,Tamil Nadu,UPI,Returned
1783,522,2025-08-22,Delhi,West Bengal,UPI,Shipped
1784,1173,2025-12-27,Delhi,Gujarat,Card,Cancelled
1785,196,2025-01-22,Bengaluru,Maharashtra,UPI,Delivered
1786,864,2025-12-08,Mumbai,Telangana,Card,Delivered
1787,1108,2025-12-02,Kochi,Rajasthan,Wallet,Cancelled
1788,29,2024-10-24,Delhi,Karnataka,UPI,Returned
1789,910,2025-03-27,Ahmedabad,Delhi,Wallet,Delivered
1790,1390,2024-12-03,Hyderabad,UP,COD,Returned
1791,1159,2025-01-15,Delhi,Karnataka,Card,Returned
1792,344,2025-01-03,Jaipur,Maharashtra,Card,Shipped
1793,1375,2025-04-23,Delhi,Maharashtra,Card,Returned
1794,725,2025-03-03,Kochi,Delhi,UPI,Cancelled
1795,949,2025-06-06,Mumbai,West Bengal,Card,Delivered
1796,235,2025-05-19,Bengaluru,Telangana,Card,Shipped
1797,1128,2026-02-18,Mumbai,Delhi,Card,Returned
1798,345,2026-02-05,Bengaluru,West Bengal,Card,Delivered
1799,1075,2025-02-14,Bengaluru,Kerala,Wallet,Returned
1800,1406,2024-02-23,Hyderabad,West Bengal,UPI,Returned
1801,230,2024-06-06,Kochi,Rajasthan,Card,Cancelled
1802,1127,2025-01-24,Kochi,Karnataka,Wallet,Cancelled
1803,950,2025-09-23,Lucknow,Delhi,UPI,Returned
1804,1059,2025-09-10,Mumbai,Maharashtra,COD,Shipped
1805,1096,2025-06-23,Kolkata,Gujarat,UPI,Returned
1806,317,2025-11-03,Kochi,West Bengal,NetBanking,Shipped
1807,566,2025-07-24,Hyderabad,Tamil Nadu,UPI,Delivered
1808,283,2025-07-29,Delhi,UP,Card,Delivered
1809,364,2024-04-14,Kochi,Gujarat,Wallet,Cancelled
1810,262,2025-08-21,Ahmedabad,Delhi,Card,Delivered
1811,182,2024-11-03,Chennai,Tamil Nadu,NetBanking,Cancelled
1812,433,2025-12-20,Delhi,Kerala,UPI,Delivered
1813,738,2025-04-25,Kolkata,West Bengal,Card,Delivered
1814,260,2026-01-08,Mumbai,Delhi,UPI,Shipped
1815,568,2024-04-10,Delhi,Gujarat,Card,Shipped
1816,1020,2025-05-13,Hyderabad,Delhi,UPI,Shipped
1817,1471,2025-03-06,Ahmedabad,Maharashtra,Card,Delivered
1818,688,2025-04-21,Mumbai,Rajasthan,COD,Returned
1819,6,2024-09-07,Mumbai,Telangana,Wallet,Shipped
1820,936,2025-05-14,Lucknow,Telangana,NetBanking,Delivered
1821,1101,2025-11-05,Ahmedabad,Delhi,UPI,Delivered
1822,332,2025-12-17,Kolkata,Karnataka,NetBanking,Delivered
1823,612,2025-06-13,Jaipur,West Bengal,UPI,Shipped
1824,1088,2025-10-07,Ahmedabad,Karnataka,UPI,Cancelled
1825,1109,2024-10-29,Chennai,Karnataka,Wallet,Returned
1826,333,2025-03-26,Delhi,West Bengal,UPI,Shipped
1827,860,2024-06-19,Lucknow,Maharashtra,Wallet,Delivered
1828,832,2025-02-28,Kochi,Telangana,NetBanking,Returned
1829,84,2025-06-04,Jaipur,Gujarat,NetBanking,Shipped
1830,1169,2024-05-15,Kochi,Rajasthan,COD,Cancelled
1831,621,2024-04-20,Kolkata,Tamil Nadu,COD,Cancelled
1832,75,2025-12-21,Lucknow,Rajasthan,NetBanking,Shipped
1833,628,2026-01-20,Kolkata,Gujarat,Card,Returned
1834,18,2025-02-05,Chennai,West Bengal,NetBanking,Shipped
1835,389,2025-05-28,Delhi,Delhi,NetBanking,Shipped
1836,241,2025-05-08,Bengaluru,Tamil Nadu,Card,Cancelled
1837,842,2024-09-27,Delhi,Telangana,Wallet,Cancelled
1838,1380,2024-11-17,Delhi,Karnataka,Wallet,Delivered
1839,1010,2025-08-18,Kolkata,West Bengal,UPI,Returned
1840,1310,2024-07-19,Ahmedabad,Tamil Nadu,UPI,Returned
1841,452,2024-11-14,Ahmedabad,Kerala,COD,Shipped
1842,1475,2024-07-05,Chennai,UP,Card,Cancelled
1843,118,2026-01-01,Hyderabad,Kerala,Card,Shipped
1844,534,2024-10-27,Ahmedabad,Maharashtra,Card,Delivered
1845,1447,2024-05-09,Hyderabad,Kerala,NetBanking,Returned
1846,766,2024-03-18,Chennai,Telangana,NetBanking,Returned
1847,1155,2026-01-25,Chennai,UP,COD,Returned
1848,1202,2025-04-05,Chennai,Telangana,Card,Cancelled
1849,895,2024-10-21,Hyderabad,West Bengal,NetBanking,Cancelled
1850,792,2025-03-27,Kolkata,Kerala,NetBanking,Delivered
1851,428,2025-05-05,Chennai,Delhi,UPI,Shipped
1852,585,2025-02-04,Hyderabad,Maharashtra,Wallet,Delivered
1853,681,2025-09-27,Kolkata,Tamil Nadu,Wallet,Delivered
1854,380,2025-02-02,Jaipur,West Bengal,Card,Cancelled
1855,1180,2025-03-05,Jaipur,Rajasthan,COD,Returned
1856,232,2024-08-23,Ahmedabad,Maharashtra,NetBanking,Cancelled
1857,491,2024-07-07,Hyderabad,West Bengal,UPI,Cancelled
1858,789,2024-08-22,Bengaluru,Tamil Nadu,UPI,Cancelled
1859,1116,2025-12-16,Kolkata,Gujarat,Card,Shipped
1860,239,2025-04-19,Chennai,Telangana,COD,Shipped
1861,928,2024-04-16,Kolkata,Rajasthan,Card,Returned
1862,214,2024-10-07,Mumbai,Maharashtra,Wallet,Delivered
1863,1088,2025-07-10,Hyderabad,Delhi,Card,Delivered
1864,755,2024-05-10,Kochi,UP,UPI,Cancelled
1865,321,2025-01-09,Ahmedabad,Telangana,COD,Shipped
1866,1036,2025-05-07,Lucknow,Tamil Nadu,COD,Returned
1867,231,2024-04-08,Lucknow,Gujarat,Card,Delivered
1868,1084,2026-01-27,Jaipur,Telangana,Card,Shipped
1869,948,2025-05-19,Lucknow,Delhi,Wallet,Returned
1870,1397,2025-04-03,Hyderabad,Rajasthan,Card,Shipped
1871,7,2025-06-12,Bengaluru,Tamil Nadu,UPI,Delivered
1872,1435,2025-11-24,Hyderabad,Delhi,NetBanking,Delivered
1873,753,2024-03-15,Hyderabad,Kerala,UPI,Delivered
1874,312,2024-03-15,Lucknow,Delhi,Card,Delivered
1875,382,2024-12-31,Hyderabad,UP,Card,Delivered
1876,55,2025-04-29,Kolkata,Tamil Nadu,Card,Delivered
1877,816,2024-09-28,Kochi,Karnataka,NetBanking,Shipped
1878,407,2024-03-25,Bengaluru,Gujarat,NetBanking,Cancelled
1879,1453,2025-02-12,Delhi,Kerala,NetBanking,Shipped
1880,1231,2024-03-17,Delhi,West Bengal,NetBanking,Shipped
1881,262,2025-02-05,Hyderabad,West Bengal,COD,Shipped
1882,304,2024-10-16,Delhi,Delhi,NetBanking,Shipped
1883,1262,2026-02-04,Ahmedabad,Kerala,Wallet,Shipped
1884,589,2024-02-20,Hyderabad,UP,Card,Cancelled
1885,265,2024-10-06,Ahmedabad,Rajasthan,NetBanking,Delivered
1886,717,2025-07-22,Mumbai,UP,NetBanking,Delivered
1887,1129,2024-04-09,Lucknow,Maharashtra,Wallet,Shipped
1888,1244,2025-03-23,Lucknow,Karnataka,Wallet,Shipped
1889,781,2024-09-10,Mumbai,Karnataka,UPI,Returned
1890,320,2024-06-25,Jaipur,Karnataka,COD,Shipped
1891,1389,2025-09-12,Kochi,Delhi,UPI,Returned
1892,1291,2026-01-01,Jaipur,Tamil Nadu,Wallet,Cancelled
1893,980,2025-04-06,Ahmedabad,Telangana,NetBanking,Cancelled
1894,298,2024-07-02,Ahmedabad,Gujarat,Card,Shipped
1895,1459,2024-08-02,Kochi,Maharashtra,UPI,Cancelled
1896,316,2024-11-04,Hyderabad,Kerala,Wallet,Shipped
1897,1404,2025-12-30,Delhi,Delhi,COD,Returned
1898,773,2024-04-17,Delhi,West Bengal,COD,Shipped
1899,1344,2025-03-05,Mumbai,Rajasthan,Card,Returned
1900,137,2024-10-26,Bengaluru,Kerala,UPI,Cancelled
1901,1401,2025-03-31,Lucknow,Tamil Nadu,UPI,Shipped
1902,995,2024-02-25,Hyderabad,Gujarat,Wallet,Cancelled
1903,1338,2024-06-22,Kochi,Telangana,Card,Delivered
1904,147,2025-12-25,Ahmedabad,Rajasthan,Card,Returned
1905,118,2025-12-26,Kochi,Tamil Nadu,NetBanking,Shipped
1906,1475,2025-09-25,Lucknow,Telangana,NetBanking,Delivered
1907,1497,2025-01-05,Chennai,UP,UPI,Cancelled
1908,515,2025-01-10,Kolkata,Karnataka,Card,Delivered
1909,178,2025-03-02,Jaipur,Tamil Nadu,UPI,Delivered
1910,1379,2025-09-20,Hyderabad,Telangana,NetBanking,Cancelled
1911,1167,2024-03-07,Bengaluru,West Bengal,NetBanking,Shipped
1912,658,2025-10-16,Lucknow,Kerala,NetBanking,Cancelled
1913,124,2024-08-26,Lucknow,Maharashtra,Card,Delivered
1914,346,2024-11-04,Jaipur,Delhi,UPI,Delivered
1915,1336,2025-11-17,Lucknow,Karnataka,Card,Delivered
1916,630,2024-07-21,Bengaluru,Gujarat,Wallet,Shipped
1917,1271,2025-05-04,Jaipur,UP,Wallet,Returned
1918,75,2025-04-09,Kolkata,Kerala,NetBanking,Shipped
1919,338,2024-05-04,Jaipur,UP,NetBanking,Shipped
1920,1233,2024-05-10,Delhi,Delhi,NetBanking,Returned
1921,58,2026-01-10,Lucknow,Telangana,Wallet,Returned
1922,1116,2025-12-14,Jaipur,Telangana,Card,Shipped
1923,1403,2025-11-26,Kolkata,Tamil Nadu,Card,Delivered
1924,188,2025-10-28,Jaipur,Telangana,COD,Shipped
1925,1050,2024-03-21,Kolkata,Telangana,Card,Shipped
1926,297,2024-06-25,Mumbai,Delhi,UPI,Delivered
1927,49,2025-02-13,Hyderabad,UP,NetBanking,Cancelled
1928,1154,2024-12-04,Lucknow,Tamil Nadu,NetBanking,Delivered
1929,103,2026-02-16,Mumbai,Delhi,NetBanking,Returned
1930,628,2025-03-30,Chennai,Kerala,NetBanking,Returned
1931,610,2025-04-04,Kolkata,UP,Wallet,Returned
1932,183,2024-12-31,Jaipur,Gujarat,NetBanking,Cancelled
1933,1415,2025-04-30,Mumbai,Tamil Nadu,COD,Delivered
1934,833,2024-03-13,Ahmedabad,Telangana,COD,Shipped
1935,408,2025-06-14,Mumbai,West Bengal,NetBanking,Cancelled
1936,874,2025-09-19,Kolkata,Delhi,NetBanking,Returned
1937,226,2024-05-09,Kolkata,Telangana,Card,Returned
1938,658,2024-10-04,Ahmedabad,Maharashtra,COD,Returned
1939,368,2024-02-27,Hyderabad,Telangana,UPI,Shipped
1940,330,2025-08-13,Lucknow,Rajasthan,Card,Returned
1941,481,2024-12-21,Bengaluru,Telangana,Wallet,Cancelled
1942,1272,2025-08-09,Kochi,West Bengal,COD,Returned
1943,577,2025-02-10,Jaipur,Rajasthan,Card,Cancelled
1944,537,2025-01-22,Chennai,Gujarat,COD,Cancelled
1945,626,2024-05-03,Kolkata,Karnataka,NetBanking,Shipped
1946,497,2025-11-02,Chennai,Tamil Nadu,Wallet,Returned
1947,464,2024-12-06,Kolkata,Tamil Nadu,NetBanking,Cancelled
1948,1077,2024-03-07,Kochi,Delhi,Card,Shipped
1949,1216,2024-04-07,Hyderabad,Kerala,NetBanking,Shipped
1950,1481,2025-10-30,Lucknow,Gujarat,Wallet,Cancelled
1951,511,2024-05-31,Delhi,Karnataka,UPI,Returned
1952,126,2024-06-30,Delhi,Karnataka,NetBanking,Delivered
1953,670,2025-06-23,Chennai,Kerala,COD,Shipped
1954,1291,2024-12-08,Jaipur,Telangana,COD,Returned
1955,271,2025-10-10,Delhi,Maharashtra,Card,Delivered
1956,619,2024-04-02,Chennai,West Bengal,NetBanking,Cancelled
1957,132,2025-03-15,Delhi,West Bengal,Card,Delivered
1958,290,2024-03-18,Hyderabad,Karnataka,Card,Delivered
1959,946,2024-09-14,Hyderabad,Rajasthan,COD,Returned
1960,678,2024-08-31,Kolkata,Telangana,NetBanking,Delivered
1961,882,2025-09-09,Bengaluru,West Bengal,Wallet,Shipped
1962,535,2024-04-29,Hyderabad,Kerala,COD,Shipped
1963,1425,2024-11-10,Hyderabad,Rajasthan,NetBanking,Shipped
1964,149,2024-05-15,Ahmedabad,Kerala,Wallet,Cancelled
1965,420,2024-04-08,Chennai,Delhi,Card,Returned
1966,1374,2024-07-29,Delhi,Maharashtra,Card,Shipped
1967,937,2025-01-01,Chennai,Delhi,COD,Returned
1968,1344,2024-09-18,Bengaluru,Maharashtra,COD,Shipped
1969,924,2025-12-29,Kolkata,Rajasthan,Wallet,Returned
1970,58,2025-08-25,Mumbai,Kerala,COD,Shipped
1971,575,2025-09-23,Jaipur,West Bengal,UPI,Shipped
1972,184,2025-12-19,Lucknow,UP,COD,Delivered
1973,540,2025-06-09,Ahmedabad,Maharashtra,COD,Shipped
1974,120,2025-01-10,Delhi,Gujarat,Wallet,Cancelled
1975,335,2024-04-07,Delhi,Kerala,Wallet,Cancelled
1976,801,2025-04-26,Hyderabad,Delhi,NetBanking,Cancelled
1977,408,2024-07-31,Ahmedabad,Delhi,Wallet,Shipped
1978,479,2025-11-18,Mumbai,Delhi,UPI,Shipped
1979,822,2025-01-22,Kolkata,Karnataka,Card,Shipped
1980,471,2024-02-29,Mumbai,Gujarat,Card,Cancelled
1981,960,2025-04-12,Lucknow,Karnataka,UPI,Returned
1982,748,2025-05-31,Mumbai,UP,NetBanking,Shipped
1983,1249,2025-06-22,Kolkata,Telangana,COD,Shipped
1984,356,2024-04-17,Chennai,Telangana,Card,Delivered
1985,355,2024-05-09,Ahmedabad,West Bengal,Wallet,Cancelled
1986,350,2025-07-02,Ahmedabad,Maharashtra,Card,Cancelled
1987,96,2024-07-02,Delhi,Kerala,COD,Returned
1988,1191,2024-04-28,Mumbai,Karnataka,NetBanking,Shipped
1989,1356,2024-08-04,Delhi,Tamil Nadu,UPI,Cancelled
1990,900,2024-04-18,Jaipur,Tamil Nadu,Wallet,Returned
1991,976,2024-06-02,Lucknow,Telangana,COD,Returned
1992,1275,2024-06-06,Kolkata,Delhi,COD,Delivered
1993,737,2025-03-20,Kochi,Gujarat,Wallet,Returned
1994,1388,2024-07-25,Lucknow,Delhi,COD,Delivered
1995,319,2024-08-21,Hyderabad,West Bengal,UPI,Cancelled
1996,808,2025-03-19,Kochi,Tamil Nadu,COD,Shipped
1997,995,2024-10-29,Ahmedabad,Gujarat,NetBanking,Delivered
1998,205,2024-08-27,Delhi,Karnataka,UPI,Delivered
1999,1088,2024-06-20,Lucknow,Kerala,UPI,Shipped
2000,710,2026-02-01,Kochi,Rajasthan,Wallet,Delivered
